Time	V3	V4
1.0000000000000001e-005	0.0028274287372917939	0.96999999999999997
2.0000000000000002e-005	0.0056548295690034295	0.94000000000000006
3.0000000000000004e-005	0.0084821745898301659	0.90999999999999992
4.0000000000000003e-005	0.011309435895018094	0.88
5.0000000000000002e-005	0.014136585580639538	0.84999999999999998
6.0000000000000002e-005	0.016963595743868475	0.82000000000000006
7.0000000000000007e-005	0.019790438483255905	0.78999999999999992
8.0000000000000007e-005	0.022617085899005223	0.76000000000000001
9.0000000000000006e-005	0.025443510093247607	0.72999999999999998
0.0001	0.028269683170317323	0.70000000000000007
0.00011	0.031095577237027088	0.66999999999999993
0.00012	0.033921164402943314	0.64000000000000001
0.00013000000000000002	0.036746416780661428	0.60999999999999999
0.00014000000000000001	0.039571306486081023	0.57999999999999996
0.00015000000000000001	0.042395805638681193	0.54999999999999993
0.00016000000000000001	0.045219886361795587	0.51999999999999991
0.00017000000000000001	0.048043520782887594	0.48999999999999994
0.00018000000000000001	0.050866681033825425	0.45999999999999996
0.00019000000000000001	0.053689339251157167	0.42999999999999994
0.00020000000000000001	0.056511467576385761	0.39999999999999997
0.00021000000000000001	0.059333038156243981	0.36999999999999994
0.00022000000000000001	0.062154023142969313	0.33999999999999997
0.00023000000000000001	0.064974394694578816	0.30999999999999994
0.00024000000000000001	0.067794124975143907	0.27999999999999997
0.00025000000000000001	0.070613186155065094	0.24999999999999997
0.00026000000000000003	0.073431550411346636	0.21999999999999989
0.00027000000000000006	0.076249189927871136	0.18999999999999981
0.00028000000000000008	0.079066076895674089	0.15999999999999973
0.00029000000000000011	0.081882183513218326	0.12999999999999964
0.00030000000000000014	0.084697481986668488	0.099999999999999561
0.00031000000000000016	0.087511944530165198	0.069999999999999479
0.00032000000000000019	0.090325543366099381	0.039999999999999404
0.00033000000000000022	0.093138250725386451	0.0099999999999993219
0.00034000000000000024	0.095950038847740282	-0.020000000000000757
0.00035000000000000027	0.098760879981947297	-0.050000000000000835
0.00036000000000000029	0.10157074638614028	-0.080000000000000918
0.00037000000000000032	0.10437961032807216	-0.110000000000001
0.00038000000000000035	0.1071874440853899	-0.14000000000000107
0.00039000000000000037	0.10999421994590781	-0.17000000000000115
0.0004000000000000004	0.11279991020788133	-0.20000000000000123
0.00041000000000000042	0.11560448718028024	-0.23000000000000131
0.00042000000000000045	0.11840792318306213	-0.2600000000000014
0.00043000000000000048	0.1212101905474454	-0.29000000000000148
0.0004400000000000005	0.12401126161618252	-0.32000000000000156
0.00045000000000000053	0.12681110874383283	-0.35000000000000164
0.00046000000000000056	0.12960970429703558	-0.38000000000000173
0.00047000000000000058	0.13240702065478246	-0.41000000000000181
0.00048000000000000061	0.13520303020869034	-0.44000000000000189
0.00049000000000000063	0.1379977053632738	-0.47000000000000197
0.00050000000000000066	0.14079101853621714	-0.500000000000002
0.00051000000000000069	0.14358294215864725	-0.53000000000000214
0.00052000000000000071	0.146373448675405	-0.56000000000000216
0.00053000000000000074	0.14916251054531768	-0.5900000000000023
0.00054000000000000077	0.15195010024147063	-0.62000000000000233
0.00055000000000000079	0.15473619025147889	-0.65000000000000246
0.00056000000000000082	0.15752075307775892	-0.68000000000000249
0.00057000000000000084	0.1603037612377998	-0.71000000000000263
0.00058000000000000087	0.16308518726443449	-0.74000000000000266
0.0005900000000000009	0.16586500370611104	-0.77000000000000279
0.00060000000000000092	0.16864318312716339	-0.80000000000000282
0.00061000000000000095	0.17141969810808233	-0.83000000000000296
0.00062000000000000098	0.17419452124578583	-0.86000000000000298
0.000630000000000001	0.17696762515388983	-0.89000000000000312
0.00064000000000000103	0.17973898246297829	-0.92000000000000315
0.00065000000000000105	0.18250856582087335	-0.95000000000000318
0.00066000000000000108	0.18527634789290551	-0.98000000000000331
0.00067000000000000111	0.18804230136218306	-0.98999999999999677
0.00068000000000000113	0.19080639892986187	-0.95999999999999674
0.00069000000000000116	0.19356861331541492	-0.92999999999999661
0.00070000000000000119	0.19632891725690135	-0.89999999999999658
0.00071000000000000121	0.19908728351123564	-0.86999999999999644
0.00072000000000000124	0.20184368485445647	-0.83999999999999642
0.00073000000000000126	0.20459809408199539	-0.80999999999999628
0.00074000000000000129	0.20735048400894532	-0.77999999999999625
0.00075000000000000132	0.21010082747032882	-0.74999999999999611
0.00076000000000000134	0.21284909732136634	-0.71999999999999609
0.00077000000000000137	0.21559526643774396	-0.68999999999999595
0.0007800000000000014	0.21833930771588117	-0.65999999999999592
0.00079000000000000142	0.22108119407319837	-0.62999999999999579
0.00080000000000000145	0.22382089844838413	-0.59999999999999576
0.00081000000000000147	0.2265583938016624	-0.56999999999999562
0.0008200000000000015	0.22929365311505914	-0.53999999999999559
0.00083000000000000153	0.2320266493926692	-0.50999999999999546
0.00084000000000000155	0.23475735566092279	-0.47999999999999543
0.00085000000000000158	0.23748574496885133	-0.44999999999999535
0.00086000000000000161	0.24021179038835391	-0.41999999999999527
0.00087000000000000163	0.24293546501446273	-0.38999999999999518
0.00088000000000000166	0.24565674196560894	-0.3599999999999951
0.00089000000000000168	0.24837559438388757	-0.32999999999999502
0.00090000000000000171	0.2510919954353229	-0.29999999999999494
0.00091000000000000174	0.25380591831013327	-0.26999999999999486
0.00092000000000000176	0.25651733622299544	-0.23999999999999477
0.00093000000000000179	0.25922622241330934	-0.20999999999999469
0.00094000000000000182	0.26193255014546196	-0.17999999999999464
0.00095000000000000184	0.264636292709091	-0.14999999999999455
0.00096000000000000187	0.26733742341934902	-0.11999999999999446
0.00097000000000000189	0.27003591561716639	-0.08999999999999439
0.00098000000000000192	0.2727317426695145	-0.059999999999994308
0.00099000000000000195	0.27542487796966875	-0.029999999999994226
0.001000000000000002	0.27811529493747095	5.8546917314217239e-015
0.001010000000000002	0.28080296701959184	0.030000000000005935
0.001020000000000002	0.28348786768979289	0.060000000000006014
0.0010300000000000021	0.28616997044918857	0.090000000000006089
0.0010400000000000021	0.28884924882650748	0.12000000000000617
0.0010500000000000021	0.29152567637835353	0.15000000000000624
0.0010600000000000021	0.29419922668946752	0.18000000000000632
0.0010700000000000022	0.29686987337298698	0.2100000000000064
0.0010800000000000022	0.29953759007070752	0.24000000000000649
0.0010900000000000022	0.30220235045334232	0.27000000000000657
0.0011000000000000022	0.30486412822078213	0.30000000000000665
0.0011100000000000023	0.30752289710235509	0.33000000000000673
0.0011200000000000023	0.31017863085708552	0.36000000000000681
0.0011300000000000023	0.31283130327395364	0.3900000000000069
0.0011400000000000023	0.31548088817215364	0.42000000000000698
0.0011500000000000024	0.31812735940135206	0.45000000000000706
0.0011600000000000024	0.32077069084194648	0.48000000000000714
0.0011700000000000024	0.32341085640532258	0.51000000000000723
0.0011800000000000024	0.32604783003411225	0.54000000000000725
0.0011900000000000025	0.32868158570245032	0.57000000000000739
0.0012000000000000025	0.33131209741623163	0.60000000000000742
0.0012100000000000025	0.33393933921336755	0.63000000000000755
0.0012200000000000025	0.33656328516404216	0.66000000000000758
0.0012300000000000026	0.33918390937096826	0.69000000000000772
0.0012400000000000026	0.34180118596964304	0.72000000000000774
0.0012500000000000026	0.34441508912860297	0.75000000000000788
0.0012600000000000027	0.34702559304967928	0.78000000000000791
0.0012700000000000027	0.34963267196825198	0.81000000000000805
0.0012800000000000027	0.35223630015350482	0.84000000000000807
0.0012900000000000027	0.35483645190867869	0.87000000000000821
0.0013000000000000028	0.35743310157132552	0.90000000000000824
0.0013100000000000028	0.36002622351356139	0.93000000000000838
0.0013200000000000028	0.36261579214231959	0.9600000000000084
0.0013300000000000028	0.36520178189960334	0.99000000000000854
0.0013400000000000029	0.36778416726273766	0.97999999999999099
0.0013500000000000029	0.37036292274462157	0.94999999999999085
0.0013600000000000029	0.37293802289397954	0.91999999999999083
0.0013700000000000029	0.37550944229561267	0.88999999999999069
0.001380000000000003	0.37807715557064969	0.85999999999999066
0.001390000000000003	0.38064113737679722	0.82999999999999052
0.001400000000000003	0.38320136240858971	0.7999999999999905
0.001410000000000003	0.38575780539763999	0.76999999999999047
0.0014200000000000031	0.38831044111288776	0.73999999999999033
0.0014300000000000031	0.3908592443608489	0.70999999999999031
0.0014400000000000031	0.39340418998586452	0.67999999999999017
0.0014500000000000032	0.39594525287034865	0.64999999999999014
0.0014600000000000032	0.39848240793503653	0.61999999999999
0.0014700000000000032	0.40101563013923197	0.58999999999998998
0.0014800000000000032	0.40354489448105452	0.55999999999998995
0.0014900000000000033	0.40607017599768613	0.52999999999998981
0.0015000000000000033	0.40859144976561784	0.49999999999998973
0.0015100000000000033	0.41110869090089536	0.4699999999999897
0.0015200000000000033	0.41362187455936505	0.43999999999998962
0.0015300000000000034	0.41613097593691872	0.40999999999998954
0.0015400000000000034	0.41863597026973876	0.37999999999998946
0.0015500000000000034	0.4211368328345424	0.34999999999998938
0.0015600000000000034	0.42363353894882583	0.31999999999998929
0.0015700000000000035	0.42612606397110753	0.28999999999998921
0.0015800000000000035	0.42861438330117196	0.25999999999998913
0.0015900000000000035	0.43109847238031179	0.22999999999998907
0.0016000000000000035	0.43357830669157071	0.19999999999998902
0.0016100000000000036	0.43605386175998528	0.16999999999998894
0.0016200000000000036	0.43852511315282627	0.13999999999998886
0.0016300000000000036	0.44099203647984031	0.10999999999998879
0.0016400000000000037	0.44345460739348991	0.079999999999988705
0.0016500000000000037	0.44591280158919444	0.04999999999998863
0.0016600000000000037	0.44836659480556945	0.019999999999988558
0.0016700000000000037	0.45081596282466674	-0.010000000000011517
0.0016800000000000038	0.45326088147221272	-0.040000000000011596
0.0016900000000000038	0.45570132661784735	-0.070000000000011664
0.0017000000000000038	0.45813727417536237	-0.10000000000001175
0.0017100000000000038	0.46056870010293871	-0.13000000000001183
0.0017200000000000039	0.46299558040338418	-0.16000000000001188
0.0017300000000000039	0.46541789112436999	-0.19000000000001196
0.0017400000000000039	0.46783560835866717	-0.22000000000001205
0.0017500000000000039	0.47024870824438281	-0.2500000000000121
0.001760000000000004	0.47265716696519494	-0.28000000000001218
0.001770000000000004	0.47506096075058868	-0.31000000000001227
0.001780000000000004	0.47746006587608975	-0.34000000000001235
0.001790000000000004	0.47985445866349891	-0.37000000000001243
0.0018000000000000041	0.48224411548112628	-0.40000000000001251
0.0018100000000000041	0.48462901274402359	-0.43000000000001254
0.0018200000000000041	0.48700912691421772	-0.46000000000001262
0.0018300000000000041	0.48938443450094288	-0.4900000000000127
0.0018400000000000042	0.49175491206087191	-0.52000000000001279
0.0018500000000000042	0.49412053619834839	-0.55000000000001281
0.0018600000000000042	0.49648128356561705	-0.58000000000001295
0.0018700000000000043	0.4988371308630547	-0.61000000000001298
0.0018800000000000043	0.50118805483939932	-0.64000000000001311
0.0018900000000000043	0.50353403229198046	-0.67000000000001314
0.0019000000000000043	0.50587504006694783	-0.70000000000001328
0.0019100000000000044	0.50821105505949971	-0.7300000000000133
0.0019200000000000044	0.51054205421411125	-0.76000000000001344
0.0019300000000000044	0.51286801452476205	-0.79000000000001347
0.0019400000000000044	0.51518891303516245	-0.8200000000000135
0.0019500000000000045	0.51750472683898141	-0.85000000000001363
0.0019600000000000043	0.51981543308007161	-0.88000000000001299
0.0019700000000000043	0.52212100895269531	-0.91000000000001313
0.0019800000000000043	0.52442143170174937	-0.94000000000001316
0.0019900000000000044	0.52671667862299021	-0.9700000000000133
0.0020000000000000044	0.52900672706325691	-0.99999999999998634
0.0020100000000000044	0.53129155442069631	-0.96999999999998621
0.0020200000000000044	0.53357113814498469	-0.93999999999998618
0.0020300000000000045	0.53584545573755071	-0.90999999999998604
0.0020400000000000045	0.53811448475179846	-0.87999999999998602
0.0020500000000000045	0.54037820279332716	-0.84999999999998588
0.0020600000000000045	0.54263658752015387	-0.81999999999998585
0.0020700000000000046	0.54488961664293301	-0.78999999999998571
0.0020800000000000046	0.54713726792517658	-0.75999999999998569
0.0020900000000000046	0.54937951918347416	-0.72999999999998555
0.0021000000000000046	0.55161634828771078	-0.69999999999998552
0.0021100000000000047	0.55384773316128633	-0.66999999999998539
0.0021200000000000047	0.55607365178133294	-0.63999999999998536
0.0021300000000000047	0.55829408217893262	-0.60999999999998522
0.0021400000000000047	0.56050900243933355	-0.57999999999998519
0.0021500000000000048	0.562718390702167	-0.54999999999998506
0.0021600000000000048	0.56492222516166279	-0.51999999999998503
0.0021700000000000048	0.56712048406686455	-0.48999999999998489
0.0021800000000000049	0.56931314572184455	-0.45999999999998481
0.0021900000000000049	0.57150018848591722	-0.42999999999998473
0.0022000000000000049	0.57368159077385339	-0.39999999999998465
0.0022100000000000049	0.57585733105609338	-0.36999999999998456
0.002220000000000005	0.5780273878589588	-0.33999999999998448
0.002230000000000005	0.58019173976486493	-0.3099999999999844
0.002240000000000005	0.58235036541253282	-0.27999999999998432
0.002250000000000005	0.58450324349719829	-0.24999999999998423
0.0022600000000000051	0.58665035277082389	-0.21999999999998415
0.0022700000000000051	0.58879167204230798	-0.18999999999998404
0.0022800000000000051	0.59092718017769397	-0.15999999999998396
0.0022900000000000051	0.59305685610037839	-0.12999999999998388
0.0023000000000000052	0.59518067879131997	-0.099999999999983796
0.0023100000000000052	0.59729862728924588	-0.069999999999983714
0.0023200000000000052	0.59941068069085979	-0.039999999999983632
0.0023300000000000052	0.60151681815104718	-0.0099999999999835481
0.0023400000000000053	0.6036170188830815	0.020000000000016536
0.0023500000000000053	0.60571126215882942	0.050000000000016621
0.0023600000000000053	0.60779952730895548	0.080000000000016711
0.0023700000000000053	0.60988179372312556	0.11000000000001679
0.0023800000000000054	0.61195804085021088	0.14000000000001686
0.0023900000000000054	0.61402824819849056	0.17000000000001697
0.0024000000000000054	0.61609239533585347	0.20000000000001705
0.0024100000000000055	0.61815046189000111	0.23000000000001714
0.0024200000000000055	0.62020242754864741	0.26000000000001722
0.0024300000000000055	0.62224827205971955	0.2900000000000173
0.0024400000000000055	0.62428797523155832	0.32000000000001738
0.0024500000000000056	0.62632151693311677	0.35000000000001746
0.0024600000000000056	0.62834887709415932	0.38000000000001755
0.0024700000000000056	0.63037003570545969	0.41000000000001763
0.0024800000000000056	0.6323849728189983	0.44000000000001771
0.0024900000000000057	0.63439366854815926	0.47000000000001779
0.0025000000000000057	0.63639610306792682	0.50000000000001787
0.0025100000000000057	0.63839225661508059	0.53000000000001801
0.0025200000000000057	0.64038210948839103	0.56000000000001804
0.0025300000000000058	0.6423656420488133	0.59000000000001818
0.0025400000000000058	0.64434283471968223	0.6200000000000182
0.0025500000000000058	0.64631366798690415	0.65000000000001834
0.0025600000000000058	0.64827812239915039	0.68000000000001837
0.0025700000000000059	0.65023617856804905	0.71000000000001851
0.0025800000000000059	0.65218781716837626	0.74000000000001853
0.0025900000000000059	0.65413301893824682	0.77000000000001867
0.002600000000000006	0.65607176467930473	0.8000000000000187
0.002610000000000006	0.65800403525691209	0.83000000000001883
0.002620000000000006	0.65992981160033837	0.86000000000001886
0.002630000000000006	0.66184907470294863	0.890000000000019
0.0026400000000000061	0.66376180562239084	0.92000000000001902
0.0026500000000000061	0.6656679854807831	0.95000000000001916
0.0026600000000000061	0.66756759546489963	0.98000000000001919
0.0026700000000000061	0.66946061682635694	0.98999999999998201
0.0026800000000000062	0.67134703088179837	0.95999999999998187
0.0026900000000000062	0.67322681901307879	0.92999999999998184
0.0027000000000000062	0.67509996266744798	0.8999999999999817
0.0027100000000000062	0.6769664433577347	0.86999999999998168
0.0027200000000000063	0.67882624266252789	0.83999999999998154
0.0027300000000000063	0.68067934222635917	0.80999999999998151
0.0027400000000000063	0.68252572375988407	0.77999999999998137
0.0027500000000000063	0.68436536904006229	0.74999999999998135
0.0027600000000000064	0.68619825991033756	0.71999999999998121
0.0027700000000000064	0.68802437828081686	0.68999999999998107
0.0027800000000000064	0.68984370612844936	0.65999999999998105
0.0027900000000000065	0.6916562254972034	0.62999999999998091
0.0028000000000000065	0.69346191849824468	0.59999999999998088
0.0028100000000000065	0.69526076731011244	0.56999999999998074
0.0028200000000000065	0.69705275417889478	0.53999999999998072
0.0028300000000000066	0.69883786141840509	0.50999999999998058
0.0028400000000000066	0.70061607141035553	0.47999999999998055
0.0028500000000000066	0.70238736660453116	0.44999999999998047
0.0028600000000000066	0.70415172951896365	0.41999999999998039
0.0028700000000000067	0.70590914274010341	0.38999999999998031
0.0028800000000000067	0.7076595889229913	0.35999999999998022
0.0028900000000000067	0.70940305079143029	0.32999999999998009
0.0029000000000000067	0.71113951113815554	0.29999999999998
0.0029100000000000068	0.71286895282500462	0.26999999999997992
0.0029200000000000068	0.71459135878308599	0.23999999999997987
0.0029300000000000068	0.71630671201294849	0.20999999999997979
0.0029400000000000068	0.71801499558474813	0.1799999999999797
0.0029500000000000069	0.71971619263841569	0.14999999999997959
0.0029600000000000069	0.7214102863838231	0.11999999999997953
0.0029700000000000069	0.72309726010094899	0.089999999999979444
0.0029800000000000069	0.7247770971400439	0.059999999999979355
0.002990000000000007	0.72644978092179435	0.029999999999979269
