Time	Vr	Ir
0.049230000000004402	52.700881122756428	8.3639016921210896
0.049240000000004405	52.02959638849017	8.3161864097291982
0.049250000000004408	51.357798143471541	8.2683727384846861
0.049260000000004411	50.68549301807294	8.2204613818248617
0.049270000000004414	50.012687647670695	8.172452993449042
0.049280000000004417	49.339388672578025	8.1243482270565437
0.049290000000004421	48.665602737979881	8.0761477363466838
0.049300000000004424	47.991336493867692	8.0278522034404887
0.049310000000004427	47.31659659497231	7.9794622962481299
0.04932000000000443	46.641389700700543	7.9309786329417875
0.049330000000004433	45.965722475067885	7.88240191695877
0.049340000000004436	45.289601586633601	7.8337327593658301
0.049350000000004439	44.613033708433285	7.7849718493894215
0.049360000000004442	43.936025517915354	7.7361198336234338
0.049370000000004445	43.258583696873572	7.6871773586617564
0.049380000000004448	42.580714931381898	7.638145071098279
0.049390000000004451	41.902425911726972	7.5890236246323184
0.049400000000004454	41.223723332344335	7.5398136800686189
0.049410000000004457	40.544613891750885	7.4905158768956426
0.04942000000000446	39.865104292479089	7.4411308546018518
0.049430000000004463	39.185201241011264	7.3916592668865633
0.049440000000004466	38.504911447711848	7.3421017603436667
0.04945000000000447	37.82424162676341	7.2924589744616242
0.049460000000004473	37.143198496098933	7.2427315416234705
0.049470000000004476	36.461788777336245	7.1929201297393774
0.049480000000004479	35.780019195710096	7.143025356981525
0.049490000000004482	35.097896480008181	7.09304787704923
0.049500000000004485	34.415427362503088	7.0429883223255274
0.049510000000004488	33.732618578886722	6.9928473322988793
0.049520000000004491	33.049476868202206	6.942625546457748
0.049530000000004494	32.366008972779746	6.8923235900797408
0.049540000000004497	31.682221638168439	6.8419421097587474
0.0495500000000045	30.998121613070634	6.7914817378778025
0.049560000000004503	30.313715649273618	6.740943106819941
0.049570000000004506	29.629010501585398	6.6903268489681977
0.049580000000004509	28.944012927766444	6.6396335967056075
0.049590000000004512	28.258729688463372	6.5888639859679188
0.049600000000004515	27.573167547142656	6.5380186384800254
0.049610000000004519	26.887333270022268	6.4870981866249622
0.049620000000004522	26.201233626007252	6.4361032592330503
0.049630000000004525	25.514875386621362	6.3850344851346108
0.049640000000004528	24.828265325941008	6.3338924967126786
0.049650000000004531	24.141410220526843	6.2826779121394338
0.049660000000004534	23.454316849359195	6.2313913602451976
0.049670000000004537	22.76699199376964	6.1800334663075773
0.04968000000000454	22.079442437374819	6.1286048520514669
0.049690000000004543	21.391674966007962	6.0771061463071874
0.049700000000004546	20.703696367654207	6.0255379707996326
0.049710000000004549	20.015513432382079	5.973900940148269
0.049720000000004552	19.327132952276855	5.9221956831834177
0.049730000000004555	18.638561721373925	5.8704228180772589
0.049740000000004558	17.94980653559017	5.8185829701073999
0.049750000000004561	17.260874192659234	5.7666767503405936
0.049760000000004564	16.571771492062844	5.7147047840544474
0.049770000000004568	15.882505234964537	5.6626676876447846
0.049780000000004571	15.193082224140928	5.6105660775074284
0.049790000000004574	14.503509263916927	5.5584005735909159
0.049800000000004577	13.813793160097035	5.5061717905147134
0.04981000000000458	13.123940719898913	5.4538803446746442
0.049820000000004583	12.433958751884685	5.401526848913818
0.049830000000004586	11.74385406589605	5.3491119249571284
0.049840000000004589	11.053633472985521	5.2966361820949714
0.049850000000004592	10.363303785349588	5.244100229617743
0.049860000000004595	9.6728718162618872	5.1915046892503369
0.049870000000004598	8.9823443800043741	5.1388501667304354
0.049880000000004601	8.2917282918024249	5.0861372802302185
0.049890000000004604	7.6010303677560076	5.0333666354873685
0.049900000000004607	6.910257424773202	4.980538845344995
0.04991000000000461	6.2194162805013296	4.9276545226462076
0.049920000000004613	5.5285137532620396	4.8747142749050454
0.049930000000004617	4.8375566619824317	4.8217187123000826
0.04994000000000462	4.1465518261285501	4.7686684432335369
0.049950000000004623	3.4555060656365013	4.7155640765517148
0.049960000000004626	2.764426200847502	4.6624062215450124
0.049970000000004629	2.0733190524389933	4.6091954835070226
0.049980000000004632	1.3821914413577183	4.5559324712840521
