Time	Vs	Vr	Ir
0.00080000000000000145	54.711770616954482	54.71167487141372	4.5593062409921004
0.00081000000000000147	55.380936091992005	55.380839175412362	4.6150699404279294
0.0008200000000000015	56.049554979548489	56.049456892886496	4.6707880727581141
0.00083000000000000153	56.717620680625444	56.717521424849181	4.7264601192864575
0.00084000000000000155	57.385126601684114	57.385026177773199	4.7820855186841982
0.00085000000000000158	58.052066154710531	58.051964563656099	4.8376637238334297
0.00086000000000000161	58.718432757280574	58.718330000085302	4.8931941734053908
0.00087000000000000163	59.384219832624893	59.384115910302938	4.9486763273876022
0.00088000000000000166	60.049420809693849	60.04931572327088	5.0041096457675849
0.00089000000000000168	60.714029123222339	60.713922873735527	5.0594935814274322
0.00090000000000000171	61.378038213794618	61.377930802292603	5.114827573038383
